rnk,UserId,DisplayName,TagName,N
"130","32036","Nick Stauner","generalized-linear-model","6"
"130","32036","Nick Stauner","machine-learning","4"
"130","32036","Nick Stauner","interpretation","3"
"130","32036","Nick Stauner","neural-networks","1"
"130","32036","Nick Stauner","standard-error","1"
"130","32036","Nick Stauner","python","3"
"130","32036","Nick Stauner","panel-data","1"
"130","32036","Nick Stauner","anova","19"
"131","9162","user1205901 - Слава Україні","regression","2"
"131","9162","user1205901 - Слава Україні","residuals","1"
"131","9162","user1205901 - Слава Україні","","9"
"131","9162","user1205901 - Слава Україні","forecasting","1"
"131","9162","user1205901 - Слава Україні","p-value","1"
"131","9162","user1205901 - Слава Україні","anova","1"
"131","9162","user1205901 - Слава Україні","references","1"
"131","9162","user1205901 - Слава Україні","multilevel-analysis","1"
"132","78861","dsaxton","maximum-likelihood","7"
"132","78861","dsaxton","repeated-measures","1"
"132","78861","dsaxton","categorical-data","4"
"132","78861","dsaxton","covariance","4"
"132","78861","dsaxton","clustering","3"
"132","78861","dsaxton","hypothesis-testing","13"
"132","78861","dsaxton","mathematical-statistics","20"
"132","78861","dsaxton","prediction","3"
"132","78861","dsaxton","probability","52"
"132","78861","dsaxton","modeling","1"
"132","78861","dsaxton","scikit-learn","1"
"132","78861","dsaxton","logistic","5"
"132","78861","dsaxton","dataset","1"
"132","78861","dsaxton","multivariate-analysis","1"
"132","78861","dsaxton","expected-value","9"
"132","78861","dsaxton","chi-squared-test","2"
"132","78861","dsaxton","predictive-models","3"
"132","78861","dsaxton","self-study","30"
"132","78861","dsaxton","time-series","2"
"132","78861","dsaxton","normal-distribution","13"
"132","78861","dsaxton","generalized-linear-model","2"
"132","78861","dsaxton","linear","2"
"132","78861","dsaxton","binomial-distribution","4"
"132","78861","dsaxton","variance","9"
"132","78861","dsaxton","simulation","1"
"132","78861","dsaxton","estimation","6"
"132","78861","dsaxton","least-squares","3"
"132","78861","dsaxton","poisson-distribution","7"
"132","78861","dsaxton","regression","20"
"132","78861","dsaxton","machine-learning","9"
"132","78861","dsaxton","terminology","4"
"132","78861","dsaxton","","143"
"132","78861","dsaxton","data-visualization","2"
"132","78861","dsaxton","cox-model","1"
"132","78861","dsaxton","binary-data","1"
"132","78861","dsaxton","model","3"
"132","78861","dsaxton","statistical-significance","14"
"132","78861","dsaxton","causality","1"
"132","78861","dsaxton","multiple-regression","1"
"132","78861","dsaxton","cross-validation","1"
"132","78861","dsaxton","standard-deviation","6"
"132","78861","dsaxton","interpretation","1"
"132","78861","dsaxton","regression-coefficients","1"
"132","78861","dsaxton","random-effects-model","1"
"132","78861","dsaxton","conditional-probability","10"
"132","78861","dsaxton","confidence-interval","9"
"132","78861","dsaxton","correlation","7"
"132","78861","dsaxton","econometrics","1"
"132","78861","dsaxton","mean","7"
"132","78861","dsaxton","standard-error","3"
"132","78861","dsaxton","neural-networks","2"
"132","78861","dsaxton","bayesian","9"
"132","78861","dsaxton","optimization","1"
"132","78861","dsaxton","likelihood","1"
"132","78861","dsaxton","statistical-power","1"
"132","78861","dsaxton","model-selection","2"
"132","78861","dsaxton","feature-selection","2"
"132","78861","dsaxton","inference","7"
"132","78861","dsaxton","python","3"
"132","78861","dsaxton","panel-data","1"
"132","78861","dsaxton","classification","7"
"132","78861","dsaxton","density-function","5"
"132","78861","dsaxton","survival","2"
"132","78861","dsaxton","nonparametric","2"
"132","78861","dsaxton","linear-model","3"
"132","78861","dsaxton","stochastic-processes","2"
"132","78861","dsaxton","anova","4"
"132","78861","dsaxton","random-variable","11"
"132","78861","dsaxton","descriptive-statistics","3"
"132","78861","dsaxton","r","18"
"132","78861","dsaxton","random-forest","2"
"132","78861","dsaxton","sampling","7"
"132","78861","dsaxton","distributions","21"
"133","4862","David J. Harris","markov-chain-montecarlo","3"
"133","4862","David J. Harris","feature-selection","1"
"133","4862","David J. Harris","regression","13"
"133","4862","David J. Harris","expected-value","2"
"133","4862","David J. Harris","deep-learning","3"
"133","4862","David J. Harris","forecasting","2"
"133","4862","David J. Harris","anova","2"
"133","4862","David J. Harris","statistical-significance","1"
"133","4862","David J. Harris","poisson-distribution","1"
"133","4862","David J. Harris","simulation","2"
"133","4862","David J. Harris","regularization","1"
"133","4862","David J. Harris","maximum-likelihood","2"
"133","4862","David J. Harris","terminology","1"
"133","4862","David J. Harris","repeated-measures","1"
"133","4862","David J. Harris","pca","2"
"133","4862","David J. Harris","mathematical-statistics","1"
"133","4862","David J. Harris","model-selection","1"
"133","4862","David J. Harris","model","1"
"133","4862","David J. Harris","r","14"
"133","4862","David J. Harris","conv-neural-network","1"
"133","4862","David J. Harris","random-forest","1"
"133","4862","David J. Harris","categorical-data","1"
"133","4862","David J. Harris","nonparametric","1"
"133","4862","David J. Harris","dataset","1"
"133","4862","David J. Harris","correlation","3"
"133","4862","David J. Harris","distributions","3"
"133","4862","David J. Harris","normal-distribution","2"
"133","4862","David J. Harris","time-series","2"
"133","4862","David J. Harris","hypothesis-testing","3"
"133","4862","David J. Harris","neural-networks","10"
"133","4862","David J. Harris","density-function","2"
"133","4862","David J. Harris","references","4"
"133","4862","David J. Harris","generalized-linear-model","4"
"133","4862","David J. Harris","multiple-regression","2"
"133","4862","David J. Harris","clustering","3"
"133","4862","David J. Harris","bayesian","7"
"133","4862","David J. Harris","covariance","1"
"133","4862","David J. Harris","standard-error","1"
"133","4862","David J. Harris","confidence-interval","3"
"133","4862","David J. Harris","lme4-nlme","2"
"133","4862","David J. Harris","lasso","2"
"133","4862","David J. Harris","interpretation","1"
"133","4862","David J. Harris","likelihood","2"
"133","4862","David J. Harris","machine-learning","14"
"133","4862","David J. Harris","survival","1"
"133","4862","David J. Harris","bootstrap","2"
"133","4862","David J. Harris","classification","1"
"133","4862","David J. Harris","optimization","5"
"133","4862","David J. Harris","random-effects-model","2"
"133","4862","David J. Harris","data-visualization","1"
"133","4862","David J. Harris","","70"
"133","4862","David J. Harris","multivariate-analysis","1"
"133","4862","David J. Harris","inference","1"
"133","4862","David J. Harris","logistic","6"
"133","4862","David J. Harris","boosting","1"
"133","4862","David J. Harris","python","2"
"133","4862","David J. Harris","sample-size","1"
"133","4862","David J. Harris","probability","6"
"133","4862","David J. Harris","modeling","1"
"133","4862","David J. Harris","estimation","2"
"133","4862","David J. Harris","multiple-comparisons","1"
"133","4862","David J. Harris","panel-data","1"
"133","4862","David J. Harris","mixed-model","2"
"133","4862","David J. Harris","binary-data","1"
"134","1679","Michael Lew","data-visualization","5"
"134","1679","Michael Lew","modeling","1"
"134","1679","Michael Lew","chi-squared-test","3"
"134","1679","Michael Lew","experiment-design","4"
"134","1679","Michael Lew","mathematical-statistics","10"
"134","1679","Michael Lew","prediction","1"
"134","1679","Michael Lew","probability","10"
"134","1679","Michael Lew","terminology","4"
"134","1679","Michael Lew","hypothesis-testing","60"
"134","1679","Michael Lew","repeated-measures","3"
"134","1679","Michael Lew","time-series","4"
"134","1679","Michael Lew","generalized-linear-model","2"
"134","1679","Michael Lew","predictive-models","1"
"134","1679","Michael Lew","regression","7"
"134","1679","Michael Lew","linear","1"
"134","1679","Michael Lew","binomial-distribution","5"
"134","1679","Michael Lew","variance","5"
"134","1679","Michael Lew","statistical-significance","34"
"134","1679","Michael Lew","normal-distribution","6"
"134","1679","Michael Lew","nonparametric","4"
"134","1679","Michael Lew","simulation","2"
"134","1679","Michael Lew","python","1"
"134","1679","Michael Lew","t-test","23"
"134","1679","Michael Lew","distributions","2"
"134","1679","Michael Lew","","116"
"134","1679","Michael Lew","self-study","10"
"134","1679","Michael Lew","inference","9"
"134","1679","Michael Lew","estimation","2"
"134","1679","Michael Lew","confidence-interval","19"
"134","1679","Michael Lew","correlation","3"
"134","1679","Michael Lew","data-transformation","2"
"134","1679","Michael Lew","bayesian","13"
"134","1679","Michael Lew","conditional-probability","1"
"134","1679","Michael Lew","multiple-comparisons","20"
"134","1679","Michael Lew","bootstrap","2"
"134","1679","Michael Lew","mean","7"
"134","1679","Michael Lew","machine-learning","2"
"134","1679","Michael Lew","standard-error","2"
"134","1679","Michael Lew","statistical-power","12"
"134","1679","Michael Lew","spss","1"
"134","1679","Michael Lew","interpretation","3"
"134","1679","Michael Lew","econometrics","2"
"134","1679","Michael Lew","standard-deviation","6"
"134","1679","Michael Lew","density-function","3"
"134","1679","Michael Lew","sampling","5"
"134","1679","Michael Lew","descriptive-statistics","4"
"134","1679","Michael Lew","anova","10"
"134","1679","Michael Lew","linear-model","1"
"134","1679","Michael Lew","sample-size","8"
"134","1679","Michael Lew","p-value","34"
"134","1679","Michael Lew","mixed-model","1"
"134","1679","Michael Lew","r","12"
"134","1679","Michael Lew","classification","1"
"134","1679","Michael Lew","likelihood","6"
"134","1679","Michael Lew","references","2"
"134","1679","Michael Lew","random-variable","1"
"135","48766","javlacalle","interpretation","2"
"135","48766","javlacalle","predictive-models","1"
"135","48766","javlacalle","sample-size","1"
"135","48766","javlacalle","chi-squared-test","1"
"135","48766","javlacalle","modeling","1"
"135","48766","javlacalle","maximum-likelihood","2"
"135","48766","javlacalle","arima","60"
"135","48766","javlacalle","stochastic-processes","3"
"135","48766","javlacalle","time-series","118"
"135","48766","javlacalle","confidence-interval","2"
"135","48766","javlacalle","autocorrelation","14"
"135","48766","javlacalle","residuals","3"
"135","48766","javlacalle","model","3"
"135","48766","javlacalle","econometrics","4"
"135","48766","javlacalle","bootstrap","1"
"135","48766","javlacalle","prediction","1"
"135","48766","javlacalle","inference","2"
"135","48766","javlacalle","categorical-data","1"
"135","48766","javlacalle","optimization","2"
"135","48766","javlacalle","linear-model","2"
"135","48766","javlacalle","likelihood","1"
"135","48766","javlacalle","mean","2"
"135","48766","javlacalle","self-study","7"
"135","48766","javlacalle","","118"
"135","48766","javlacalle","spss","1"
"135","48766","javlacalle","regression-coefficients","1"
"135","48766","javlacalle","descriptive-statistics","1"
"135","48766","javlacalle","estimation","5"
"135","48766","javlacalle","probability","1"
"135","48766","javlacalle","stata","2"
"135","48766","javlacalle","mathematical-statistics","3"
"135","48766","javlacalle","forecasting","28"
"135","48766","javlacalle","model-selection","2"
"135","48766","javlacalle","missing-data","4"
"135","48766","javlacalle","statistical-significance","2"
"135","48766","javlacalle","normal-distribution","1"
"135","48766","javlacalle","correlation","6"
"135","48766","javlacalle","data-transformation","2"
"135","48766","javlacalle","multiple-regression","3"
"135","48766","javlacalle","terminology","1"
"135","48766","javlacalle","python","3"
"135","48766","javlacalle","dataset","3"
"135","48766","javlacalle","data-visualization","3"
"135","48766","javlacalle","regression","18"
"135","48766","javlacalle","least-squares","2"
"135","48766","javlacalle","r","60"
"135","48766","javlacalle","hypothesis-testing","2"
"135","48766","javlacalle","stationarity","13"
"136","13047","Penguin_Knight","poisson-distribution","1"
"136","13047","Penguin_Knight","p-value","2"
"136","13047","Penguin_Knight","python","2"
"136","13047","Penguin_Knight","mean","6"
"136","13047","Penguin_Knight","anova","3"
"136","13047","Penguin_Knight","standard-deviation","2"
"136","13047","Penguin_Knight","linear-model","8"
"136","13047","Penguin_Knight","inference","1"
"136","13047","Penguin_Knight","model-selection","3"
"136","13047","Penguin_Knight","distributions","3"
"136","13047","Penguin_Knight","lme4-nlme","1"
"136","13047","Penguin_Knight","cross-validation","1"
"136","13047","Penguin_Knight","descriptive-statistics","5"
"136","13047","Penguin_Knight","categorical-data","24"
"136","13047","Penguin_Knight","references","1"
"136","13047","Penguin_Knight","chi-squared-test","2"
"136","13047","Penguin_Knight","normal-distribution","4"
"136","13047","Penguin_Knight","feature-selection","1"
"136","13047","Penguin_Knight","sample-size","8"
"136","13047","Penguin_Knight","sampling","2"
"136","13047","Penguin_Knight","econometrics","2"
"136","13047","Penguin_Knight","least-squares","5"
"136","13047","Penguin_Knight","bayesian","1"
"136","13047","Penguin_Knight","mixed-model","2"
"136","13047","Penguin_Knight","r","30"
"136","13047","Penguin_Knight","confidence-interval","8"
"136","13047","Penguin_Knight","hypothesis-testing","12"
"136","13047","Penguin_Knight","interpretation","10"
"136","13047","Penguin_Knight","conditional-probability","1"
"136","13047","Penguin_Knight","random-variable","1"
"136","13047","Penguin_Knight","panel-data","2"
"136","13047","Penguin_Knight","interaction","16"
"136","13047","Penguin_Knight","generalized-linear-model","6"
"136","13047","Penguin_Knight","repeated-measures","1"
"136","13047","Penguin_Knight","t-test","10"
"136","13047","Penguin_Knight","modeling","3"
"136","13047","Penguin_Knight","binary-data","2"
"136","13047","Penguin_Knight","statistical-power","5"
"136","13047","Penguin_Knight","causality","2"
"136","13047","Penguin_Knight","time-series","2"
"136","13047","Penguin_Knight","terminology","1"
"136","13047","Penguin_Knight","scikit-learn","1"
"136","13047","Penguin_Knight","variance","1"
"136","13047","Penguin_Knight","data-transformation","6"
"136","13047","Penguin_Knight","missing-data","2"
"136","13047","Penguin_Knight","machine-learning","1"
"136","13047","Penguin_Knight","correlation","17"
"136","13047","Penguin_Knight","multiple-comparisons","2"
"136","13047","Penguin_Knight","regression","68"
"136","13047","Penguin_Knight","multiple-regression","18"
"136","13047","Penguin_Knight","mathematical-statistics","3"
"136","13047","Penguin_Knight","experiment-design","3"
"136","13047","Penguin_Knight","statistical-significance","16"
"136","13047","Penguin_Knight","nonparametric","1"
"136","13047","Penguin_Knight","probability","2"
"136","13047","Penguin_Knight","stata","7"
"136","13047","Penguin_Knight","","124"
"136","13047","Penguin_Knight","logistic","17"
"136","13047","Penguin_Knight","residuals","2"
"136","13047","Penguin_Knight","regression-coefficients","5"
"136","13047","Penguin_Knight","self-study","7"
"136","13047","Penguin_Knight","spss","18"
"136","13047","Penguin_Knight","dataset","5"
"136","13047","Penguin_Knight","data-visualization","33"
"137","89649","Skander H.","regression-coefficients","1"
"137","89649","Skander H.","econometrics","1"
"137","89649","Skander H.","survival","2"
"137","89649","Skander H.","hypothesis-testing","1"
"137","89649","Skander H.","r","26"
"137","89649","Skander H.","python","11"
"137","89649","Skander H.","model-selection","1"
"137","89649","Skander H.","multilevel-analysis","2"
"137","89649","Skander H.","mathematical-statistics","2"
"137","89649","Skander H.","multiple-regression","3"
"137","89649","Skander H.","statistical-significance","2"
"137","89649","Skander H.","classification","5"
"137","89649","Skander H.","conv-neural-network","1"
"137","89649","Skander H.","machine-learning","45"
"137","89649","Skander H.","cross-validation","5"
"137","89649","Skander H.","categorical-data","1"
"137","89649","Skander H.","model","4"
"137","89649","Skander H.","generalized-linear-model","1"
"137","89649","Skander H.","mixed-model","1"
"137","89649","Skander H.","bayesian","1"
"137","89649","Skander H.","self-study","1"
"137","89649","Skander H.","repeated-measures","1"
"137","89649","Skander H.","regression","17"
"137","89649","Skander H.","forecasting","75"
"137","89649","Skander H.","dataset","2"
"137","89649","Skander H.","markov-chain-montecarlo","1"
"137","89649","Skander H.","time-series","112"
"137","89649","Skander H.","references","4"
"137","89649","Skander H.","simulation","1"
"137","89649","Skander H.","stationarity","6"
"137","89649","Skander H.","arima","26"
"137","89649","Skander H.","data-visualization","1"
"137","89649","Skander H.","random-forest","1"
"137","89649","Skander H.","estimation","1"
"137","89649","Skander H.","deep-learning","7"
"137","89649","Skander H.","","98"
"137","89649","Skander H.","terminology","1"
"137","89649","Skander H.","multivariate-analysis","1"
"137","89649","Skander H.","nonparametric","1"
"137","89649","Skander H.","predictive-models","5"
"137","89649","Skander H.","probability","2"
"137","89649","Skander H.","clustering","2"
"137","89649","Skander H.","inference","1"
"137","89649","Skander H.","least-squares","1"
"137","89649","Skander H.","autocorrelation","4"
"137","89649","Skander H.","prediction","8"
"137","89649","Skander H.","boosting","1"
"137","89649","Skander H.","data-transformation","4"
"137","89649","Skander H.","panel-data","2"
"137","89649","Skander H.","modeling","2"
"137","89649","Skander H.","optimization","7"
"137","89649","Skander H.","neural-networks","31"
"138","39630","Carlos Cinelli","terminology","1"
"138","39630","Carlos Cinelli","machine-learning","4"
"138","39630","Carlos Cinelli","random-variable","1"
"138","39630","Carlos Cinelli","distributions","1"
"138","39630","Carlos Cinelli","mathematical-statistics","8"
"138","39630","Carlos Cinelli","multiple-regression","6"
"138","39630","Carlos Cinelli","regression","30"
"138","39630","Carlos Cinelli","time-series","1"
"138","39630","Carlos Cinelli","standard-error","1"
"138","39630","Carlos Cinelli","maximum-likelihood","2"
"138","39630","Carlos Cinelli","stationarity","1"
"138","39630","Carlos Cinelli","statistical-significance","1"
"138","39630","Carlos Cinelli","variance","1"
"138","39630","Carlos Cinelli","experiment-design","7"
"138","39630","Carlos Cinelli","linear","1"
"138","39630","Carlos Cinelli","chi-squared-test","2"
"138","39630","Carlos Cinelli","r","7"
"138","39630","Carlos Cinelli","expected-value","2"
"138","39630","Carlos Cinelli","correlation","10"
"138","39630","Carlos Cinelli","binomial-distribution","1"
"138","39630","Carlos Cinelli","panel-data","1"
"138","39630","Carlos Cinelli","interaction","2"
"138","39630","Carlos Cinelli","data-visualization","2"
"138","39630","Carlos Cinelli","density-function","2"
"138","39630","Carlos Cinelli","linear-model","8"
"138","39630","Carlos Cinelli","regression-coefficients","3"
"138","39630","Carlos Cinelli","mean","1"
"138","39630","Carlos Cinelli","conditional-probability","1"
"138","39630","Carlos Cinelli","inference","5"
"138","39630","Carlos Cinelli","modeling","2"
"138","39630","Carlos Cinelli","bayesian","7"
"138","39630","Carlos Cinelli","multivariate-analysis","1"
"138","39630","Carlos Cinelli","optimization","1"
"138","39630","Carlos Cinelli","sampling","1"
"138","39630","Carlos Cinelli","references","10"
"138","39630","Carlos Cinelli","simulation","3"
"138","39630","Carlos Cinelli","probability","4"
"138","39630","Carlos Cinelli","least-squares","3"
"138","39630","Carlos Cinelli","self-study","5"
"138","39630","Carlos Cinelli","prediction","2"
"138","39630","Carlos Cinelli","sample-size","1"
"138","39630","Carlos Cinelli","estimation","4"
"138","39630","Carlos Cinelli","","88"
"138","39630","Carlos Cinelli","hypothesis-testing","3"
"138","39630","Carlos Cinelli","causality","94"
"138","39630","Carlos Cinelli","econometrics","9"
"138","39630","Carlos Cinelli","lasso","2"
"138","39630","Carlos Cinelli","p-value","3"
"138","39630","Carlos Cinelli","generalized-linear-model","1"
"139","30351","Michael M","repeated-measures","5"
"139","30351","Michael M","confidence-interval","6"
"139","30351","Michael M","regression-coefficients","4"
"139","30351","Michael M","regularization","3"
"139","30351","Michael M","p-value","12"
"139","30351","Michael M","covariance","2"
"139","30351","Michael M","variance","5"
"139","30351","Michael M","estimation","6"
"139","30351","Michael M","econometrics","3"
"139","30351","Michael M","mathematical-statistics","2"
"139","30351","Michael M","linear-model","7"
"139","30351","Michael M","correlation","8"
"139","30351","Michael M","mixed-model","3"
"139","30351","Michael M","spss","3"
"139","30351","Michael M","classification","4"
"139","30351","Michael M","survival","9"
"139","30351","Michael M","generalized-linear-model","9"
"139","30351","Michael M","r","51"
"139","30351","Michael M","","171"
"139","30351","Michael M","chi-squared-test","8"
"139","30351","Michael M","logistic","9"
"139","30351","Michael M","data-transformation","2"
"139","30351","Michael M","modeling","1"
"139","30351","Michael M","pca","3"
"139","30351","Michael M","clustering","2"
"139","30351","Michael M","statistical-significance","18"
"139","30351","Michael M","python","3"
"139","30351","Michael M","mean","6"
"139","30351","Michael M","panel-data","1"
"139","30351","Michael M","sample-size","4"
"139","30351","Michael M","binary-data","2"
"139","30351","Michael M","density-function","2"
"139","30351","Michael M","multiple-regression","12"
"139","30351","Michael M","predictive-models","4"
"139","30351","Michael M","probability","1"
"139","30351","Michael M","scikit-learn","1"
"139","30351","Michael M","anova","10"
"139","30351","Michael M","descriptive-statistics","2"
"139","30351","Michael M","regression","45"
"139","30351","Michael M","multilevel-analysis","2"
"139","30351","Michael M","simulation","1"
"139","30351","Michael M","normal-distribution","6"
"139","30351","Michael M","self-study","2"
"139","30351","Michael M","distributions","9"
"139","30351","Michael M","t-test","12"
"139","30351","Michael M","terminology","8"
"139","30351","Michael M","boosting","6"
"139","30351","Michael M","missing-data","6"
"139","30351","Michael M","time-series","2"
"139","30351","Michael M","linear","1"
"139","30351","Michael M","poisson-distribution","3"
"139","30351","Michael M","categorical-data","9"
"139","30351","Michael M","standard-error","2"
"139","30351","Michael M","data-visualization","3"
"139","30351","Michael M","feature-selection","4"
"139","30351","Michael M","multiple-comparisons","1"
"139","30351","Michael M","prediction","3"
"139","30351","Michael M","hypothesis-testing","30"
"139","30351","Michael M","dataset","3"
"139","30351","Michael M","random-variable","2"
"139","30351","Michael M","inference","5"
"139","30351","Michael M","residuals","2"
"139","30351","Michael M","machine-learning","24"
"139","30351","Michael M","least-squares","4"
"139","30351","Michael M","random-forest","19"
"139","30351","Michael M","experiment-design","5"
"139","30351","Michael M","bootstrap","5"
"139","30351","Michael M","cox-model","3"
"139","30351","Michael M","cross-validation","6"
"139","30351","Michael M","random-effects-model","3"
"139","30351","Michael M","nonparametric","6"
"139","30351","Michael M","model","1"
"139","30351","Michael M","lme4-nlme","3"
"139","30351","Michael M","model-selection","3"
"139","30351","Michael M","neural-networks","7"
"139","30351","Michael M","statistical-power","5"
"139","30351","Michael M","interpretation","5"
"139","30351","Michael M","standard-deviation","2"
"139","30351","Michael M","lasso","2"
"139","30351","Michael M","optimization","1"
"140","7962","StatsStudent","prediction","6"
"140","7962","StatsStudent","variance","8"
"140","7962","StatsStudent","arima","1"
"140","7962","StatsStudent","panel-data","2"
"140","7962","StatsStudent","predictive-models","4"
"140","7962","StatsStudent","time-series","8"
"140","7962","StatsStudent","modeling","5"
"140","7962","StatsStudent","p-value","4"
"140","7962","StatsStudent","mixed-model","8"
"140","7962","StatsStudent","econometrics","4"
"140","7962","StatsStudent","maximum-likelihood","4"
"140","7962","StatsStudent","cox-model","1"
"140","7962","StatsStudent","mean","2"
"140","7962","StatsStudent","confidence-interval","4"
"140","7962","StatsStudent","chi-squared-test","2"
"140","7962","StatsStudent","regression-coefficients","5"
"140","7962","StatsStudent","self-study","27"
"140","7962","StatsStudent","expected-value","3"
"140","7962","StatsStudent","bayesian","1"
"140","7962","StatsStudent","normal-distribution","10"
"140","7962","StatsStudent","sample-size","3"
"140","7962","StatsStudent","spss","4"
"140","7962","StatsStudent","bootstrap","5"
"140","7962","StatsStudent","residuals","4"
"140","7962","StatsStudent","interpretation","4"
"140","7962","StatsStudent","inference","3"
"140","7962","StatsStudent","least-squares","6"
"140","7962","StatsStudent","pca","1"
"140","7962","StatsStudent","likelihood","2"
"140","7962","StatsStudent","descriptive-statistics","8"
"140","7962","StatsStudent","conditional-probability","2"
"140","7962","StatsStudent","standard-deviation","4"
"140","7962","StatsStudent","references","6"
"140","7962","StatsStudent","neural-networks","1"
"140","7962","StatsStudent","logistic","24"
"140","7962","StatsStudent","hypothesis-testing","12"
"140","7962","StatsStudent","machine-learning","6"
"140","7962","StatsStudent","simulation","1"
"140","7962","StatsStudent","stata","3"
"140","7962","StatsStudent","density-function","4"
"140","7962","StatsStudent","random-effects-model","4"
"140","7962","StatsStudent","sampling","9"
"140","7962","StatsStudent","stochastic-processes","2"
"140","7962","StatsStudent","forecasting","1"
"140","7962","StatsStudent","estimation","2"
"140","7962","StatsStudent","missing-data","3"
"140","7962","StatsStudent","mathematical-statistics","18"
"140","7962","StatsStudent","statistical-significance","14"
"140","7962","StatsStudent","linear-model","3"
"140","7962","StatsStudent","multiple-comparisons","1"
"140","7962","StatsStudent","repeated-measures","5"
"140","7962","StatsStudent","standard-error","4"
"140","7962","StatsStudent","poisson-distribution","5"
"140","7962","StatsStudent","multivariate-analysis","3"
"140","7962","StatsStudent","binary-data","1"
"140","7962","StatsStudent","multiple-regression","10"
"140","7962","StatsStudent","linear","4"
"140","7962","StatsStudent","probability","18"
"140","7962","StatsStudent","causality","4"
"140","7962","StatsStudent","","174"
"140","7962","StatsStudent","t-test","13"
"140","7962","StatsStudent","multilevel-analysis","3"
"140","7962","StatsStudent","feature-selection","2"
"140","7962","StatsStudent","clustering","1"
"140","7962","StatsStudent","categorical-data","6"
"140","7962","StatsStudent","nonparametric","1"
"140","7962","StatsStudent","regression","59"
"140","7962","StatsStudent","generalized-linear-model","11"
"140","7962","StatsStudent","survival","2"
"140","7962","StatsStudent","binomial-distribution","3"
"140","7962","StatsStudent","random-variable","6"
"140","7962","StatsStudent","interaction","6"
"140","7962","StatsStudent","anova","14"
"140","7962","StatsStudent","random-forest","1"
"140","7962","StatsStudent","data-transformation","3"
"140","7962","StatsStudent","correlation","10"
"140","7962","StatsStudent","data-visualization","4"
"140","7962","StatsStudent","covariance","2"
"140","7962","StatsStudent","dataset","4"
"140","7962","StatsStudent","terminology","3"
"140","7962","StatsStudent","r","37"
"140","7962","StatsStudent","experiment-design","2"
"140","7962","StatsStudent","distributions","5"
"141","795","shabbychef","distributions","19"
"141","795","shabbychef","svm","2"
"141","795","shabbychef","experiment-design","1"
"141","795","shabbychef","poisson-distribution","1"
"141","795","shabbychef","normal-distribution","8"
"141","795","shabbychef","r","18"
"141","795","shabbychef","missing-data","1"
"141","795","shabbychef","bayesian","4"
"141","795","shabbychef","statistical-significance","3"
"141","795","shabbychef","chi-squared-test","2"
"141","795","shabbychef","correlation","9"
"141","795","shabbychef","t-test","6"
"141","795","shabbychef","confidence-interval","7"
"141","795","shabbychef","survival","1"
"141","795","shabbychef","descriptive-statistics","2"
"141","795","shabbychef","dataset","1"
"141","795","shabbychef","sample-size","2"
"141","795","shabbychef","inference","1"
"141","795","shabbychef","mean","2"
"141","795","shabbychef","python","2"
"141","795","shabbychef","expected-value","3"
"141","795","shabbychef","data-visualization","6"
"141","795","shabbychef","maximum-likelihood","2"
"141","795","shabbychef","covariance","3"
"141","795","shabbychef","random-variable","2"
"141","795","shabbychef","logistic","1"
"141","795","shabbychef","multivariate-analysis","4"
"141","795","shabbychef","cross-validation","1"
"141","795","shabbychef","references","5"
"141","795","shabbychef","statistical-power","3"
"141","795","shabbychef","regression","12"
"141","795","shabbychef","pca","9"
"141","795","shabbychef","standard-deviation","2"
"141","795","shabbychef","modeling","1"
"141","795","shabbychef","self-study","2"
"141","795","shabbychef","data-transformation","3"
"141","795","shabbychef","variance","3"
"141","795","shabbychef","density-function","4"
"141","795","shabbychef","hypothesis-testing","14"
"141","795","shabbychef","optimization","3"
"141","795","shabbychef","stochastic-processes","3"
"141","795","shabbychef","time-series","4"
"141","795","shabbychef","linear-model","1"
"141","795","shabbychef","interpretation","1"
"141","795","shabbychef","sampling","3"
"141","795","shabbychef","nonparametric","2"
"141","795","shabbychef","feature-selection","2"
"141","795","shabbychef","clustering","1"
"141","795","shabbychef","model-selection","1"
"141","795","shabbychef","","104"
"141","795","shabbychef","estimation","6"
"141","795","shabbychef","classification","2"
"141","795","shabbychef","standard-error","1"
"141","795","shabbychef","binomial-distribution","1"
"141","795","shabbychef","probability","12"
"141","795","shabbychef","multiple-comparisons","4"
"141","795","shabbychef","bootstrap","1"
"141","795","shabbychef","machine-learning","6"
"141","795","shabbychef","mathematical-statistics","6"
"142","176202","Frans Rodenburg","data-transformation","5"
"142","176202","Frans Rodenburg","categorical-data","5"
"142","176202","Frans Rodenburg","regression","49"
"142","176202","Frans Rodenburg","maximum-likelihood","1"
"142","176202","Frans Rodenburg","standard-deviation","2"
"142","176202","Frans Rodenburg","random-forest","3"
"142","176202","Frans Rodenburg","regularization","7"
"142","176202","Frans Rodenburg","deep-learning","2"
"142","176202","Frans Rodenburg","correlation","7"
"142","176202","Frans Rodenburg","linear-model","3"
"142","176202","Frans Rodenburg","interaction","6"
"142","176202","Frans Rodenburg","experiment-design","7"
"142","176202","Frans Rodenburg","variance","4"
"142","176202","Frans Rodenburg","scikit-learn","2"
"142","176202","Frans Rodenburg","pca","3"
"142","176202","Frans Rodenburg","arima","1"
"142","176202","Frans Rodenburg","expected-value","1"
"142","176202","Frans Rodenburg","sample-size","3"
"142","176202","Frans Rodenburg","econometrics","1"
"142","176202","Frans Rodenburg","normal-distribution","4"
